ticker,tipo_activo,dollar_volume_promedio
GOLS,etf,100926.01622189663
QDIV,etf,100745.27599424124
SNAV,etf,100706.48042894703
GXUS,etf,100589.57779167235
PSMR,etf,100029.92181015015
XVTS,etf,99982.81458504994
DVND,etf,99935.7449059893
MAKX,etf,99850.24085927564
SYZ,etf,99811.90419718623
QSIX,etf,99564.45336937904
CCOR,etf,99317.20886336267
MILK,etf,98855.62402623199
DIPR,etf,98786.97421528044
MJSC,etf,98779.44950576901
SPXE,etf,98515.55503502188
GTOS,etf,98350.24687498808
NFRX,etf,98264.82190489769
HYBX,etf,98222.76021316648
HMAY,etf,98143.68039803278
BOXA,etf,98052.60717242956
TIME,etf,98005.11978409642
CEW,etf,97978.2643532455
DAT,etf,97836.71573538374
IPOS,etf,97662.22527993373
FEDM,etf,97580.46114532708
IBHM,etf,97517.9507056645
CMAY,etf,97498.95064461368
FPRO,etf,97475.24541233861
INDE,etf,97339.19199389081
RAAR,etf,97138.04667294025
CANQ,etf,97073.9488766888
BFOC,etf,97062.23960828781
MFVL,etf,96943.52503717408
BETE,etf,96892.90068930387
BESF,etf,96853.11432038536
DRES,etf,96265.71944355965
CRXP,etf,96040.34162941275
HYSD,etf,95970.05308201516
MSTI,etf,95693.39866191149
CTMA,etf,95687.73347582135
CPSR,etf,95249.4764469058
XCHG,etf,95195.50111693745
FSZ,etf,95036.06622219086
BOBP,etf,94982.83280587012
MUNA,etf,94866.77644848824
BSR,etf,94752.46043827737
RMCA,etf,94293.25439207684
JULH,etf,94246.89997939176
RGYY,etf,94196.07696555382
BETH,etf,94143.84520965815
CPNS,etf,94012.09190992606
MCH,etf,93869.97131390535
GURU,etf,93430.59507292509
FEBU,etf,92844.89185322903
CIEI,etf,92751.83777279324
BKCG,etf,92372.47947246344
YSAG,etf,92330.85445949009
PSFO,etf,92083.7041121786
QVMM,etf,91985.69372648
DVQQ,etf,91288.19843421876
DDTM,etf,90951.62410002947
MAYC,etf,90950.43556428229
XMAY,etf,90881.66425086916
BYRE,etf,90621.73389505786
QOWZ,etf,90596.33935943364
QBIF,etf,90574.2436279582
INVN,etf,90233.5687556008
IGCB,etf,90142.11478566015
PMJN,etf,90047.63550325143
WOMN,etf,90045.68788986797
AIMS,etf,90035.57524343175
FLOW,etf,89903.85421099405
XTJA,etf,89892.02533875694
XQBT,etf,89734.00951639812
SPAM,etf,89443.95189344883
JOJO,etf,89272.6547699566
COOL,etf,89167.78732027326
INVG,etf,89079.54835779352
SBB,etf,88998.75868194048
KBUF,etf,88957.97119983406
TJUN,etf,88881.33102981804
IBRN,etf,88752.36543735238
ENHI,etf,88702.9275004069
THRV,etf,88699.43635314703
FIMU,etf,88631.15385181499
RND,etf,88463.57607736514
TPLS,etf,88341.31976300337
XTAP,etf,88183.56759460212
TFNS,etf,87994.7956066723
EQLT,etf,87547.29755049944
HAPI,etf,87507.0213958621
TSOL,etf,87381.59863714469
TACU,etf,87298.36507739578
DWUS,etf,87215.62267541885
APRB,etf,87124.55356180946
RJVI,etf,86859.31139648793
PRXI,etf,86709.79713021073
SCAP,etf,86594.79823634421
DYLD,etf,86577.23238553188
DGAP,etf,86354.04428116819
WTRE,etf,86190.75072207193
TSEP,etf,86169.5518683648
MSST,etf,86121.65973592359
DURA,etf,85989.41388377108
WR,etf,85954.39929290045
AAEQ,etf,85905.57628571987
XIDE,etf,85496.84632240709
ZHOG,etf,85492.40321962853
HDG,etf,85354.9315149486
JDIV,etf,85192.96739474748
FFDI,etf,84993.90620469677
MTAW,etf,84844.90180635452
RSMR,etf,84819.97931298614
TPRY,etf,84766.17230772972
DGJL,etf,84604.6139238021
FOWF,etf,84534.96820187569
GHTA,etf,84511.38299204409
CVGD,etf,84387.6207887248
PPTY,etf,84254.63942026538
RMRC,etf,84235.3418583833
XOEF,etf,84193.63184565167
DECO,etf,83732.38874420406
FTIF,etf,83379.44604687393
BROL,etf,83318.34224243164
JANM,etf,83314.34287220563
FCTR,etf,83299.17384254932
CLCG,etf,83292.3458302021
LAPR,etf,83228.46521859575
GEW,etf,83004.17600274086
CPRA,etf,82872.10536885816
BREM,etf,82710.61673802654
QBIV,etf,82509.5942646098
DRAI,etf,82380.66787168384
MAVF,etf,82326.81865709882
ETFT,etf,82235.04120782018
GENZ,etf,82207.52309262753
MBBB,etf,81227.41583444166
LSVD,etf,81152.67946601099
MAGG,etf,81094.55468179274
AINT,etf,80885.1421626534
IDAU,etf,80620.798027702
NLSI,etf,80377.97179986525
QTR,etf,80267.86082410437
SEPM,etf,80229.54309850931
XSPC,etf,80184.51770324707
CLOC,etf,80084.81910580397
SPXV,etf,79634.67571353173
USAF,etf,79537.66822367907
TBFC,etf,79353.10763422649
QBY,etf,79350.269416676
GTPE,etf,79288.7681543827
SASS,etf,79279.3029384762
TRIO,etf,79191.30108914633
PMDE,etf,79155.85592769652
FPAS,etf,79082.58895879937
RMNY,etf,78554.76213146746
TSCV,etf,78487.01999954105
MUNB,etf,78286.87262648945
ARMY,etf,78229.55196708441
XRLX,etf,78184.19287310459
PSAI,etf,78119.43511613594
KSMH,etf,77993.81797096947
RFFC,etf,77934.80961918831
CHRI,etf,77895.37886972503
MART,etf,77762.40843274612
SCDS,etf,77474.80780482292
TMSF,etf,77049.64999886446
NVBT,etf,77033.45295864344
WSDB,etf,76965.08098849544
PLA,etf,76846.61080128438
IWFG,etf,76845.81398249781
SPUT,etf,76828.18320311318
MANI,etf,76741.71930849552
KHYB,etf,76427.20121890306
CCSB,etf,76359.66225862503
PSCD,etf,76309.44406986237
XFLX,etf,75950.06569665717
DWMF,etf,75936.92660352588
LOCT,etf,75871.7015504837
IBMX,etf,75568.4093555139
CBOT,etf,75514.28760347022
QQHG,etf,74695.76091015433
FB,etf,74287.34060751744
TEXN,etf,73910.97120149867
DIVY,etf,73811.05365425348
UDI,etf,73582.09660031814
KPRO,etf,73454.40628731898
SNPG,etf,73204.7979709506
BFIX,etf,72872.1268869888
QLVD,etf,72787.33638811111
PIPE,etf,72735.08065234043
CUT,etf,72624.02472059857
TFGZ,etf,72509.3194331763
OCTM,etf,72381.65211226589
CBXY,etf,72275.46191108227
MEDX,etf,72142.79888360076
PLYY,etf,72116.82180855625
ABCS,etf,72103.42262463237
NRSH,etf,71740.78670080318
DPRE,etf,71734.94118562678
EMJN,etf,71626.23595903837
CPST,etf,71565.90649585426
ONEO,etf,71450.43814110571
TDOG,etf,71254.86174305592
WCEO,etf,71221.77093689202
APRZ,etf,71007.76749053482
AAVM,etf,70994.71701073834
BMED,etf,70964.44828092589
EDOG,etf,70963.93101222813
MUNX,etf,70848.8966596145
JULJ,etf,70788.87901971507
PEX,etf,70698.78252252682
ARLI,etf,70538.18340335069
CPSP,etf,70392.72692151033
XNAV,etf,70347.01480392338
DLNV,etf,70168.77970274104
ERET,etf,70128.61121470534
MSTQ,etf,70035.54295414178
SAWS,etf,69713.45882117748
OWN,etf,69617.3863298297
DYLG,etf,69549.2842511909
RNEM,etf,69417.23804023322
KOOL,etf,69341.29642894656
HALX,etf,69241.41749084473
LBAY,etf,69200.06436742739
LOGO,etf,69011.5030157104
MBSX,etf,68879.3640525877
SHRT,etf,68767.81554299731
CPSN,etf,68486.93574494123
CVSM,etf,68472.86568493592
ACGR,etf,68435.88292558063
MYCL,etf,68235.04600524902
PQNT,etf,68178.01671065684
OBOR,etf,68106.51959422207
EHLS,etf,68090.77294231385
NXTI,etf,68047.48020124435
WZRD,etf,67765.44380903059
MUND,etf,67589.59932608198
SCMY,etf,67553.35053330881
FOPC,etf,67364.38208729029
SFYI,etf,67346.58345231556
DIVS,etf,67342.21500961541
MVPL,etf,67317.73102513395
PSOX,etf,66940.90592692449
LFEQ,etf,66743.02772433258
FFF,etf,66661.1204255274
RULE,etf,66439.94639214803
PEZ,etf,66381.43786787987
BTOT,etf,66053.63602936268
STNC,etf,66038.10704946518
LCLG,etf,66035.55671928465
DUTY,etf,65740.36595176031
MAGA,etf,65541.28317260742
TMYY,etf,65448.645192749646
GTOH,etf,65376.93414917588
CAS,etf,65363.534290105104
ZTWO,etf,65243.08738708496
HELX,etf,65202.02590288857
YXI,etf,65157.17647518483
XLRI,etf,64992.87493061095
JPAN,etf,64761.86052689072
UFOD,etf,64652.552162288695
ANV,etf,64586.98343479633
BPH,etf,64343.318526866824
NVOH,etf,64173.116963349574
CBXO,etf,64107.615128457546
TEST,etf,63897.26940393448
QBKF,etf,63888.51854974252
VAVX,etf,63880.886922463775
CLCV,etf,63711.75102973169
CTEX,etf,63613.61496639991
MDAA,etf,63584.06773630778
VMAX,etf,63522.1102489501
DADS,etf,63477.696277201176
GGTL,etf,63454.388965666294
VOXP,etf,63394.656704215115
CPNM,etf,63336.68955808878
USSH,etf,63291.1085665226
HULL,etf,62931.02225498981
PBOT,etf,62795.579160379806
SURE,etf,62794.569911513216
BDIV,etf,62588.78474015229
EHY,etf,62479.91375564605
CIVG,etf,62268.03672993183
EMJL,etf,61818.995371991936
TACN,etf,61800.3603766981
PSFD,etf,61510.34116895809
FSGS,etf,61492.605231351634
BCFN,etf,61476.44137818684
NIXT,etf,61397.07322970841
AHD,etf,61061.631825230914
KRYP,etf,60952.093595519545
DRVR,etf,60859.21132129576
XTR,etf,60844.5026698593
BMVP,etf,60662.80444803164
ABLG,etf,60496.68288190975
CVAR,etf,60407.872100149936
BCGD,etf,60281.53386348486
SCLZ,etf,60270.20164767716
GMEY,etf,60226.92790600681
ROMO,etf,60078.632679224014
LJUL,etf,59493.87452079714
LSEQ,etf,59353.81116278597
WTIB,etf,59263.745495676994
OCTJ,etf,59049.30915513635
BBB,etf,59042.4732430776
PSWD,etf,58890.572131900335
BEMB,etf,58783.06981951692
GAIQ,etf,58725.92480182648
PQX,etf,58718.46583065457
SATO,etf,58595.93217280484
GPT,etf,58455.65416067839
INDZ,etf,58182.807987508844
KLMT,etf,58040.43832444775
DIVE,etf,57987.926813960075
TLA,etf,57760.89748740196
BCDF,etf,57551.144122987986
PWRZ,etf,57373.66958339512
DVGR,etf,57129.094222187996
TEXX,etf,56947.36072059692
ETCO,etf,56894.51240648329
OCTH,etf,56853.1308683157
DIVG,etf,56710.479719590774
UTWY,etf,56579.23239183056
QCLR,etf,56561.8037417531
IBGB,etf,56499.27738159895
CPSF,etf,56497.542652928554
ROBX,etf,56470.12439060211
ETTY,etf,56371.36069019139
IOPP,etf,56337.04336408866
RITA,etf,56255.81637227258
XLCI,etf,56254.562612548354
MTYY,etf,56182.724961310625
YBTY,etf,56172.88051098585
DFTT,etf,56112.309438601944
UXAP,etf,56108.57946020318
NSI,etf,55888.453348145005
CABZ,etf,55768.70336908102
RFCI,etf,55741.13854105159
SNPD,etf,55651.45193540588
ACQQ,etf,55473.15271817721
QVMS,etf,55435.832251911015
FFIU,etf,55063.96695640683
FESC,etf,54842.06738471985
XWNG,etf,54466.62267525991
NMBL,etf,54402.08681050382
TIPB,etf,54304.47148380723
AIUP,etf,54288.16638970375
BPAY,etf,54271.574595384816
ISSB,etf,54188.75985256461
DTAN,etf,54143.841870069504
VBNB,etf,54105.501858038064
ZIG,etf,53951.13727043211
GFGF,etf,53948.79824221134
NITE,etf,53757.88371383312
MRGR,etf,53740.366135353266
SOLC,etf,53542.597128875495
EVNT,etf,53429.410005428996
MUIB,etf,53404.02574072944
JULC,etf,53210.804172092016
INDQ,etf,53052.726571065075
PSMD,etf,52654.26220291853
XLYI,etf,52562.897331710934
FLSA,etf,52480.50833657384
HQGO,etf,52292.82645881176
SUIS,etf,52248.89767113633
DUKQ,etf,52214.77081668377
TIIV,etf,52042.40925759077
DEEP,etf,51963.02636039257
SJCP,etf,51815.80974757671
USVN,etf,51796.128740906715
RYLG,etf,51739.41314822944
ADVE,etf,51727.71454345348
ALIL,etf,51700.57254306972
PRAB,etf,51166.11617695202
TPAY,etf,51013.11205194163
BTCK,etf,50965.29580819607
NQLT,etf,50928.757024862825
MUNC,etf,50903.14442313734
PSCX,etf,50827.65011715889
ACEP,etf,50622.10984233022
ISWN,etf,50575.027196825016
JIDE,etf,50504.78622673094
NVIR,etf,50458.2140081243
PCFI,etf,50310.31981178402
FHIL,etf,50161.804665883385
CBXA,etf,49996.76719522476
FDND,etf,49971.912720903754
WCMG,etf,49875.75767914792
RDOG,etf,49740.08550104499
CTAU,etf,49713.97579292629
NBFC,etf,49675.78319508161
JXX,etf,49506.45761489868
PTEU,etf,49495.92297679186
QMY,etf,49371.255783863555
JCHI,etf,48672.91394359382
VRAI,etf,48651.23361454454
PSFM,etf,48632.390981984696
CBTL,etf,48608.17838160197
BBBL,etf,48567.09461664599
BAVA,etf,48429.33037551408
MOTG,etf,48324.15058816126
GDOC,etf,48166.89752534032
HEMI,etf,48119.184774279594
FARX,etf,47955.354381650686
MWHS,etf,47811.74568486214
CRIB,etf,47789.509163650815
MVPA,etf,47762.78812810617
BRAZ,etf,47534.19909721197
LIAM,etf,47361.29059074461
RILA,etf,47356.80639047176
LIMI,etf,47318.91326046729
USEW,etf,47259.77770511124
RW,etf,47231.882466190546
ZTAX,etf,46936.707320690155
ARCM,etf,46727.90948152542
EMTY,etf,46723.316524771755
CWY,etf,46591.44319947233
GAVA,etf,46469.18656586819
TIPC,etf,46454.24513220787
MARU,etf,46395.167542805044
PMJL,etf,46374.41528318834
RCLR,etf,46334.89875495434
TFJL,etf,46133.78155600378
OAKG,etf,46131.98546842826
SUPL,etf,46071.62550859673
MYCM,etf,46001.692367198855
COMD,etf,45556.5906329155
SMLL,etf,45466.96093800271
WTMU,etf,45354.000415952185
APDB,etf,45133.57075212115
AZYY,etf,45094.78626584262
TECY,etf,44898.4247139522
JPSV,etf,44840.58250705216
TSCM,etf,44751.538474208624
MMMA,etf,44684.61854003197
SQBA,etf,44639.777936935425
LITL,etf,44293.74180957883
RB,etf,43976.18475507396
IPAV,etf,43899.3157876924
JANJ,etf,43787.1096383324
GNMX,etf,43756.71881730216
TJAN,etf,43244.26368967692
THNR,etf,43235.14686575601
SOLM,etf,43100.67933945358
RESM,etf,43023.73706637405
ZSB,etf,42778.84519612512
FIXP,etf,42700.018137732215
JDOC,etf,42668.13440620899
QIG,etf,42402.00827922377
PRTO,etf,42355.84705112217
LJAN,etf,42349.45002338498
MYMF,etf,42286.697743833065
HAUS,etf,42238.39785580302
SPDG,etf,42036.80407513759
NYYY,etf,41905.40414318285
IBGL,etf,41856.795974075794
GXPE,etf,41831.66795223951
USFI,etf,41663.72940033439
LBO,etf,41517.01648493331
CBTA,etf,41478.882184028625
QJN,etf,41355.613387709396
MYCN,etf,41188.10509741306
AV,etf,41122.313171863556
CPSD,etf,41108.69332439216
FCSH,etf,41021.973407268524
MEMS,etf,40635.5725184083
KOKU,etf,40596.320715970774
REMC,etf,40390.503127342046
HWIV,etf,40343.45188140869
NOVM,etf,40326.81637206558
NICO,etf,40240.847381410145
TNXT,etf,40199.740247651345
BPI,etf,40041.114980209706
STBQ,etf,39986.543284467945
CVRD,etf,39885.59336792406
GLAM,etf,39828.84878748939
USIN,etf,39797.90309996117
GSKH,etf,39760.67698551148
WATS,etf,39717.76892684755
DIVL,etf,39664.34511864185
BREW,etf,39604.17823473612
MYHE,etf,39163.61879203856
NBTR,etf,39144.17054606593
MYHD,etf,38951.751932173735
QQJL,etf,38762.966039699975
PMTL,etf,38756.633014678955
QIDX,etf,38662.795390550484
PWER,etf,38620.76624292135
TOS,etf,38553.99425170958
WABF,etf,38508.48138034344
BIOY,etf,38503.72813315618
PJFM,etf,38341.16705677121
ACSP,etf,38168.57083184378
XCNY,etf,38098.81721706841
EFFI,etf,37980.32609231343
VSHY,etf,37699.771321171014
ARWG,etf,37696.64591684267
VCLN,etf,37580.994074858434
TDOT,etf,37435.15553443909
HJLY,etf,37371.78436609904
PSCW,etf,37327.85401970148
FEMD,etf,37296.56550195975
SRHQ,etf,37193.34203616593
CPHY,etf,37157.61105418205
AIQD,etf,37155.02320961585
LATR,etf,37125.339021773565
GUSA,etf,36685.713947858
WNDR,etf,36440.276080631076
GK,etf,36322.81304328386
STLR,etf,36282.28887821127
SSMG,etf,36210.869954007736
TEMD,etf,36174.307841062546
AZTD,etf,36089.29987695975
NERD,etf,35741.06782886594
BWTG,etf,35619.8728761971
LIBD,etf,35554.81570718455
CLIX,etf,35458.83932971954
OTGL,etf,35447.25799560547
YBST,etf,35422.69269087183
QQLV,etf,35368.12271508645
INDH,etf,35335.339149832726
PMAP,etf,35297.93321902253
CRDD,etf,35293.15071222517
QJL,etf,35227.93869094849
LBOX,etf,35174.180514097214
LIAU,etf,35131.63869115549
MDEV,etf,35044.08074371574
DOCK,etf,34946.0610782899
IFED,etf,34832.325725407565
HJUN,etf,34637.27707978451
NEWZ,etf,34583.00779610872
KNO,etf,34542.16333336054
AGGS,etf,34377.42324620485
YYYM,etf,34316.09138136525
PJUS,etf,34125.41656452336
PMMY,etf,34065.37321052256
QSML,etf,34051.77722390243
ZTOP,etf,34049.98423755169
HDMV,etf,34031.32397248024
SPXD,etf,33838.3694930705
DEEF,etf,33650.22221197084
BGRO,etf,33466.928258538246
BAY,etf,33442.44953873044
PMAU,etf,33403.451518923044
JUDO,etf,33353.84462305478
BLCK,etf,33336.982448941184
TEMR,etf,33218.95049702038
KYC,etf,33089.99114672343
BRCE,etf,33038.36265185475
XDEF,etf,32970.17347216606
BTRN,etf,32920.28857281804
SCJL,etf,32757.73287348314
WSPC,etf,32502.974815368652
JHID,etf,32499.801310221355
IDJL,etf,32481.29992989434
LYLD,etf,32379.842959854956
STYL,etf,32370.731365748816
XCLR,etf,32269.07342647582
QMID,etf,32267.71463710578
CPSO,etf,32166.642314866185
CLOD,etf,32089.740666747093
LFAI,etf,31988.200283789818
VPFF,etf,31911.91138499492
SHRY,etf,31683.61312736097
CMBO,etf,31570.50521730438
EBIT,etf,31557.101536358972
RKSG,etf,31415.040509370658
RNMN,etf,31363.705221619715
CTJL,etf,31326.136524624293
IND,etf,31168.213042616844
NYNY,etf,31003.46135888781
LGHT,etf,30935.357299168903
CJUL,etf,30829.81475908106
SSS,etf,30788.407818973064
TOT,etf,30758.556852414626
KNOW,etf,30612.544540878414
GGM,etf,30366.724102005363
TNUK,etf,30153.69939366422
MCDS,etf,30099.145025014877
AGRW,etf,30057.148614365924
IDJN,etf,30032.635368462765
CPSY,etf,29911.42047491739
GEND,etf,29798.332628540695
CJUN,etf,29776.727668175332
FSPC,etf,29755.316689654093
FLDZ,etf,29666.101919972618
KPHO,etf,29659.72059320849
MYMH,etf,29387.184566259384
TSRS,etf,29363.18108166835
MCOW,etf,29022.826078725415
NRES,etf,28757.864692807198
QQJN,etf,28713.472925861064
BNGE,etf,28573.89291086123
WDNA,etf,28328.79793752626
MYMI,etf,28218.40701252222
HMYY,etf,28194.956418222235
PEVC,etf,28182.124536499497
PRAE,etf,28067.219773492146
FINY,etf,28023.33637192136
CCFE,etf,27957.639258677566
QIS,etf,27914.261095374823
DVDN,etf,27854.302225917578
BFEW,etf,27730.78707104463
NBCE,etf,27709.591539072437
JUNC,etf,27387.06331892747
YUNG,etf,27353.94498886381
KONG,etf,27347.785365466923
EUIG,etf,27254.62964296341
USFE,etf,27192.632068959316
UXJL,etf,27098.849613396695
PINC,etf,27053.52826263945
SIMS,etf,26988.518989089847
TMNL,etf,26888.382577896118
VERS,etf,26873.166212155837
RAAY,etf,26753.882884979248
TMH,etf,26715.81934214747
CGPT,etf,26670.666783650715
MMID,etf,26659.87386132765
TINT,etf,26431.843821444254
CBOO,etf,26370.19174283743
VDI,etf,26309.453818920047
OPPG,etf,26170.73623462056
BBYY,etf,26113.830989599228
IVSI,etf,26047.364044189453
AETH,etf,25985.760771226513
IACL,etf,25977.39963213603
PMMR,etf,25962.7759039402
TXBC,etf,25933.07525874293
MUSQ,etf,25907.751078820045
ABLS,etf,25677.771427869797
ACRT,etf,25666.285909925187
EPAI,etf,25463.729793980718
PTNT,etf,25413.696362177532
INTM,etf,25406.224704151005
CBOY,etf,25359.79785216871
ODDZ,etf,25284.49856113252
MVAL,etf,25039.66069196361
TEKY,etf,24982.673290371895
MYMG,etf,24975.146690841793
AINF,etf,24944.960638840992
EFRA,etf,24859.66909213329
PSMO,etf,24751.53440522778
FMCX,etf,24743.681110441685
CGRO,etf,24704.642101585865
UPGR,etf,24689.986196160316
BUYO,etf,24629.207467466593
IPB,etf,24539.32382017374
YFFI,etf,24502.457135037857
EPSV,etf,24449.35378377752
PSCQ,etf,24369.333703462467
WRND,etf,24182.504074216828
DIME,etf,24111.352287605405
JLQD,etf,24052.517121189325
FPXE,etf,24000.932492396627
BCOR,etf,23951.377440154552
MYMJ,etf,23731.22684955597
TMNS,etf,23589.967706799507
LFAO,etf,23497.817917461543
SUPP,etf,23397.043964055578
JHDV,etf,23368.956967789996
MYCO,etf,23297.417728602886
TKNQ,etf,23226.41976788247
EHCC,etf,23198.844527982317
LIAE,etf,23127.027022838593
TRUH,etf,23094.91305297276
LADM,etf,23074.51685815928
JLCO,etf,23021.65740415785
LQ,etf,22985.519824709212
SCOW,etf,22865.813748736713
GGRW,etf,22774.517409716467
RTAI,etf,22503.764333233237
MJUN,etf,22407.796200193206
VUS,etf,22355.50338087156
TSIC,etf,22351.815305650234
DVSP,etf,22232.52817839384
ARVR,etf,22109.168902039528
MEMY,etf,21823.66049079008
ETEC,etf,21703.43638292448
ASGM,etf,21693.220991267714
IBGK,etf,21643.107974529266
CPII,etf,21611.739243388176
TGLB,etf,21521.865807762442
CBOA,etf,21520.633367080096
XVSP,etf,21357.48203086853
AIX,etf,21309.6938113777
SAWG,etf,21300.930339872837
XDAT,etf,21114.492171679358
SROI,etf,20865.42234021564
EUDV,etf,20608.930607438087
ACSI,etf,20488.684682667255
SAPH,etf,20450.92333650589
SCJN,etf,20387.437738447923
KIQQ,etf,20367.8290694952
DUKX,etf,20305.28346273303
PCSG,etf,20305.010642679114
EPSB,etf,20295.960426077247
MYMK,etf,20229.208974540234
WDAI,etf,20172.659215881165
TAPR,etf,20114.464091958926
HYGM,etf,19787.086438523962
SMCF,etf,19774.080529808998
BUYZ,etf,19715.515940904617
DGOC,etf,19687.278754740953
HXF,etf,19506.151405334473
CTJN,etf,19496.907077847107
EAFG,etf,19486.4809795022
ODDS,etf,19449.159866571426
FDAT,etf,19445.21183055316
LGCF,etf,19425.44397711754
PMSE,etf,19109.32811793685
GXLC,etf,19104.296232640743
LGDX,etf,19096.11910203446
VGRO,etf,18854.678922891617
DTRE,etf,18769.043959736824
TIPD,etf,18620.35330489994
ISRL,etf,18600.399444580078
SCA,etf,18402.442561878877
LFDR,etf,18203.178751154464
GLCR,etf,18182.14773386717
TEC,etf,18106.743024663407
HOLD,etf,18090.71407618485
GRPZ,etf,18037.14948350191
BFAP,etf,18012.050027440684
AELV,etf,17964.837091505527
ARKE,etf,17757.07187756248
LFAW,etf,17687.524189320644
MATR,etf,17613.02052064644
IVSX,etf,17612.937366962433
QLVE,etf,17416.92548158765
MYHB,etf,17304.718865454197
MFUL,etf,17255.112350730007
BILD,etf,17168.57234016061
DGLO,etf,17064.239677786827
MIDE,etf,17057.329404934433
EKG,etf,16999.883264256274
HF,etf,16960.174240304517
MOTO,etf,16858.54291540338
LCDS,etf,16843.221232295036
PCR,etf,16815.508212059736
WTMY,etf,16699.78843298484
DACL,etf,16687.33334859212
AFSC,etf,16678.472574055195
QFHD,etf,16656.69029459103
GOIB,etf,16583.28315111307
OND,etf,16488.02228808403
LIFT,etf,16306.20547154153
ABI,etf,16298.852863461952
CTWO,etf,16283.188424073449
ESBG,etf,16255.726221039538
FORH,etf,16248.094394669053
MMAY,etf,16193.216687081875
LFBE,etf,16109.652753726457
CLIM,etf,15993.389866694932
MKAM,etf,15920.326845347881
FECM,etf,15860.806872049967
XXX,etf,15760.268544405699
MYHA,etf,15689.736540615559
GENW,etf,15581.047964811325
TRUO,etf,15536.587509276374
REFA,etf,15532.430485785007
NVIB,etf,15441.377078716572
MHIP,etf,15301.548527526855
TEMX,etf,15281.231000974196
VEM,etf,15085.043128361074
ASD,etf,14987.351323641264
LOPP,etf,14915.544381666554
USLN,etf,14793.766572475433
PGRI,etf,14763.731221854687
LCTO,etf,14741.80077357625
ORO,etf,14693.64471910894
PEPS,etf,14486.11330347737
VNSE,etf,14436.410481770834
SPAQ,etf,14323.521273154913
PSCJ,etf,14136.306708757267
MSEP,etf,14101.316550347114
GOVM,etf,14013.973760262514
ABXB,etf,13908.589166522026
CAMX,etf,13838.414631422176
EMDV,etf,13775.18266875984
TXUG,etf,13766.955563426018
QFRD,etf,13746.933359384537
MUSE,etf,13679.099771218707
PMOC,etf,13621.81816618572
EPIN,etf,13579.651186197996
ABOT,etf,13456.244090944529
TAX,etf,13176.521477351816
EEE,etf,13147.362844211848
CBOL,etf,13047.769351086876
FGSI,etf,12982.827356293445
MLDR,etf,12862.397156648858
LQAI,etf,12846.485644466193
ANEW,etf,12711.840739168862
PQXX,etf,12691.412262598673
EMOT,etf,12506.023586764932
AAAD,etf,12394.027692079544
ESMV,etf,12293.043531583051
PMFB,etf,12256.275442779064
SCAU,etf,12242.155145645142
TRUF,etf,12227.312548655384
PLIB,etf,11925.659174112174
FLXI,etf,11822.865617454052
CHNL,etf,11822.559900907712
XVNV,etf,11807.321782747904
EMES,etf,11768.642383427583
DINE,etf,11670.347250513283
FCFY,etf,11533.150046408176
DGJA,etf,11466.8492192626
IDVY,etf,11413.80079984665
SLVY,etf,11406.095660605082
ALRG,etf,11262.486445367336
MYHC,etf,11259.304033219814
CMCI,etf,11049.866019368172
IMTG,etf,10993.649656162706
BWOW,etf,10972.460478693247
FBYY,etf,10906.295454971434
TRUN,etf,10875.975012779236
BD,etf,10794.601619720459
EYEG,etf,10754.655642772284
ZSC,etf,10717.156241246896
TSIB,etf,10684.619038475885
GMMA,etf,10683.335432924965
TMDV,etf,10643.467605679534
RWIN,etf,10580.403026880003
BFXU,etf,10530.6666362469
SRHR,etf,10499.610465885133
TRUI,etf,10463.031244277954
FMCE,etf,10454.059457468433
QQAU,etf,10396.031927689262
ATC,etf,10344.98053216315
MRA,etf,10271.029466822527
TYYY,etf,10264.892625684863
NBGX,etf,9868.16256639939
FLAG,etf,9829.199871832087
TKNS,etf,9798.605256331595
LLDR,etf,9777.285072858944
KDVD,etf,9764.703561679338
DAK,etf,9757.711699426174
ENHU,etf,9738.646478728047
FLAO,etf,9700.58976120836
FRIZ,etf,9653.038190305233
RHTX,etf,9598.82745334506
PMJA,etf,9598.128478884697
LTAX,etf,9559.514292783515
ZCBA,etf,9413.26916773005
PCLC,etf,9412.271989593506
BCKT,etf,9336.496173060217
HBTC,etf,9286.911475987397
HWO,etf,9278.258114476357
XIGV,etf,9252.914913940429
UCRD,etf,8919.517304003239
EFFE,etf,8821.363199591637
BKLG,etf,8735.315794101129
ARKT,etf,8682.077716176824
RCLY,etf,8540.196822759674
JADB,etf,8483.7043477013
XVAP,etf,8415.457024892172
SQLT,etf,8404.041014953897
AUGC,etf,8257.430921471638
RCGE,etf,8245.17643845926
BEEZ,etf,8171.419675331416
SDCP,etf,8154.479723006487
VEFA,etf,7924.842186693875
SHPP,etf,7763.795826993247
TTOP,etf,7698.049142956734
SIFI,etf,7612.871136036954
QAU,etf,7594.974691308063
ARKI,etf,7532.95997898667
OCDB,etf,7522.32411361876
PIEL,etf,7453.844930994229
CBXL,etf,7420.844659209251
EGLE,etf,7278.211535372476
NISM,etf,7271.375924122484
PQV,etf,7196.890280350395
TRUM,etf,7130.974984169006
MUNG,etf,6899.748143513997
CAUG,etf,6895.8942562450065
LCO,etf,6687.862602145173
GBHI,etf,6652.277471394502
ISHP,etf,6644.652280211449
SHUS,etf,6595.310220192737
MEIB,etf,6475.358506520589
IRVH,etf,6405.29335849969
ARKD,etf,6347.9883502250495
